rule_id,priority,mode,target_char,phrase,expected_reading,excluded_phrases,source,source_url,note,pdf_contains,evidence_level
V26-DIYIWEI,230,exact,一,第一位,ㄧ,,一字多音-字典檔_marked.xlsx＋四下完整詞境,,序數「第一」維持本調ㄧ，完整詞優先於較短「一位」變調。,,
V26-JIEBANTONGXING,180,exact,行,結伴同行,ㄒㄧㄥˊ,,一字多音-字典檔_marked.xlsx＋四下完整詞境,,同行＝一起行走義，避免「同行＝同業」ㄏㄤˊ例詞誤判。,,
V27-4D-WEISUO,320,exact,萎,萎縮,ㄨㄟ,,使用者原頁人工覆核（114國小健體4下 P16）,,使用者確認課本注音正確；舊單字字典預期ㄨㄟˇ造成假警報。完整詞語「萎縮」在本專案採ㄨㄟ。,114國小健體4下課本,
V27-4D-BAOKUA,320,exact,括,包括,ㄍㄨㄚ,,使用者原頁人工覆核（114國小健體4下 P166）,,使用者指定以教育部《國語辭典簡編本》注音為準；課本ㄍㄨㄚ確認正確，覆蓋舊版ㄎㄨㄛˋ規則。,114國小健體4下課本,
V27-4D-WEIHE,320,exact,為,為何,ㄨㄟˊ,,使用者原頁人工覆核（114國小健體4下 P178）,,使用者確認課本注音正確；本專案以本次人工真值取代舊版「為何→ㄨㄟˋ」規則。,114國小健體4下課本,
V27-KEEP-GUANTOU,330,exact,頭,罐頭,˙ㄊㄡ,,v2.6 已確認詞條規則,,維持 v2.6：罐頭詞尾「頭」採輕聲，避免舊低優先罐頭→ㄊㄡˊ規則回歸。,114國小健體4下課本,
V27-KEEP-QIUER,330,exact,兒,球兒,ㄦ,,v2.6 已確認兒化詞條規則,,維持 v2.6：球兒為兒化結構，逐字校對「兒」採ㄦ，不另加二聲。,114國小健體4下課本,
V27-4UP-DQ-LA,300,exact,啦,打球啦,˙ㄌㄚ,,v2.1 既有四上詞境規則之句界清理,,v2.7 改用正確版面句境後，舊規則「去打球處報告。啦」已失效；依原教材完整句「我們去打球啦」保留輕聲判讀。,115國小健體4上課本,
V27-3D-HAO19,300,exact,號,19號,ㄏㄠˋ,,v2.5 三下既有收斂規則之句界清理,,地址門牌「19號」的號讀ㄏㄠˋ；v2.7 版面句境重建後以正確短語定位。,115國小健體3下課本,
V27-3D-LIAOLIANG,300,exact,亮,嘹亮,ㄌㄧㄤˋ,,v2.5 三下既有收斂規則之句界清理,,完整詞「嘹亮」之亮讀ㄌㄧㄤˋ。,115國小健體3下課本,
V27-3D-ZHUANZHENG,300,exact,轉,轉正,ㄓㄨㄢˇ,,v2.5 三下既有收斂規則之句界清理,,動作指示「身體轉正向前」為轉動義，轉讀ㄓㄨㄢˇ。,115國小健體3下課本,
V27-3D-CHAOQIAN,300,exact,朝,朝前,ㄔㄠˊ,,v2.5 三下既有收斂規則之句界清理,,方向義「朝前」讀ㄔㄠˊ。,115國小健體3下課本,
V29-4D-001,280,exact,子,毽子,˙ㄗ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-002,280,exact,子,一輩子,˙ㄗ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-003,280,exact,子,鏡子,˙ㄗ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-004,280,exact,子,鬍子,˙ㄗ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-005,280,exact,子,尿褲子,˙ㄗ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-006,280,exact,子,裙子,˙ㄗ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-007,280,exact,子,哨子,˙ㄗ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-008,280,exact,子,箱子,˙ㄗ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-009,280,exact,子,帽子,˙ㄗ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-010,280,exact,子,精子,ㄗˇ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-011,280,exact,子,卵子,ㄗˇ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-012,280,exact,子,子宮,ㄗˇ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-013,280,exact,子,讓子,ㄗˇ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-014,280,exact,溺,防溺,ㄋㄧˋ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-015,280,exact,溺,救溺,ㄋㄧˋ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-016,280,exact,長,長出,ㄓㄤˇ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-017,280,exact,長,長鬍子,ㄓㄤˇ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-018,280,exact,長,等長,ㄔㄤˊ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-019,280,exact,長,變長,ㄔㄤˊ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-020,280,exact,長,長褲,ㄔㄤˊ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-021,280,exact,長,特長,ㄔㄤˊ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-022,280,exact,長,長處,ㄔㄤˊ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-023,280,exact,長,距離愈長,ㄔㄤˊ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-024,280,exact,長,時間最長,ㄔㄤˊ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-025,280,exact,處,好處,ㄔㄨˋ,好處理,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。；詞界防護：若字面「好處」其實位於「好處理／好好處理」中的「處理」，禁止命中。,114國小健體4下課本,
V29-4D-026,280,exact,處,交接處,ㄔㄨˋ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-027,280,exact,處,公分處,ㄔㄨˋ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-028,280,exact,處,陰涼處,ㄔㄨˋ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-029,280,exact,處,黏貼處,ㄔㄨˋ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-030,280,exact,處,長處,ㄔㄨˋ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-031,280,exact,處,空曠處,ㄔㄨˋ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-032,280,exact,處,高處,ㄔㄨˋ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-033,280,exact,處,靜止處,ㄔㄨˋ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-034,280,exact,處,落地處,ㄔㄨˋ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-035,280,exact,處,位處於,ㄔㄨˇ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-036,280,exact,處,處置,ㄔㄨˇ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-037,280,exact,縫,齒縫,ㄈㄥˋ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-038,280,exact,縫,牙縫,ㄈㄥˋ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-039,280,exact,縫,縫衣服,ㄈㄥˊ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-040,280,exact,數,招數,ㄕㄨˋ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-041,280,exact,數,數量,ㄕㄨˋ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-042,280,exact,數,球數,ㄕㄨˋ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-043,280,exact,數,數字,ㄕㄨˋ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-044,280,exact,數,位數,ㄕㄨˋ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-045,280,exact,數,次數,ㄕㄨˋ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-046,280,exact,轉,翻轉,ㄓㄨㄢˇ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-047,280,exact,轉,運轉,ㄓㄨㄢˇ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-048,280,exact,轉,轉換,ㄓㄨㄢˇ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-049,280,exact,轉,右轉,ㄓㄨㄢˇ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-050,280,exact,轉,轉體,ㄓㄨㄢˇ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-051,280,exact,轉,側轉,ㄓㄨㄢˇ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-052,280,exact,轉,反轉,ㄓㄨㄢˇ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-053,280,exact,轉,轉接,ㄓㄨㄢˇ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-054,280,exact,轉,身體轉,ㄓㄨㄢˇ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-055,280,exact,一,一輩子,ㄧˊ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-056,280,exact,一,一陣,ㄧˊ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-057,280,exact,一,試一試,ㄧˊ,,使用者確認「一」變調規則（2026-08-17）,,後字「試」為去聲；依使用者確認規則，「一」在去聲字前標ㄧˊ。,114國小健體4下課本,user_confirmed_rule
V29-4D-058,280,exact,一,一端,ㄧˋ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-059,280,exact,一,一久,ㄧˋ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-060,280,exact,一,一時,ㄧˋ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-061,280,exact,一,一瓶,ㄧˋ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-062,280,exact,一,一口,ㄧˋ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-063,280,exact,量,量取,ㄌㄧㄤˊ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-064,280,exact,量,細菌量,ㄌㄧㄤˋ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-065,280,exact,量,牙齒數量,ㄌㄧㄤˋ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-066,280,exact,量,數量,ㄌㄧㄤˋ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-067,280,exact,量,經血量,ㄌㄧㄤˋ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-068,280,exact,量,量多型,ㄌㄧㄤˋ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-069,280,exact,量,運動量,ㄌㄧㄤˋ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-070,280,exact,量,浮條數量,ㄌㄧㄤˋ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-071,280,exact,量,呼拉圈數量,ㄌㄧㄤˋ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-072,280,exact,為,為其目的,ㄨㄟˊ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-073,280,exact,為,誤以為,ㄨㄟˊ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-074,280,exact,為,不僅為,ㄨㄟˊ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-075,280,exact,為,變掌為拳,ㄨㄟˊ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-076,280,exact,為,為止,ㄨㄟˊ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-077,280,exact,為,較為,ㄨㄟˊ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-078,280,exact,為,插畫為,ㄨㄟˊ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-079,280,exact,為,為娃,ㄨㄟˋ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-080,280,exact,為,為迎接,ㄨㄟˋ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-081,280,exact,為,為全國民眾,ㄨㄟˋ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-082,280,exact,術,武術,ㄕㄨˋ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-083,280,exact,術,國術,ㄕㄨˋ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-084,280,exact,頭,龜頭,ㄊㄡˊ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
V29-4D-085,280,exact,頭,保護頭,ㄊㄡˊ,,專案一字多音字典＋四下完整詞境,,依專案字典讀音分組與完整詞語／詞義建立；不參照 PDF 實際注音。,114國小健體4下課本,
